dataMatrix	HU_neg_011_b2	HU_neg_014_b2	HU_neg_015_b2	HU_neg_017	HU_neg_018	HU_neg_019_b2	HU_neg_020	HU_neg_021	HU_neg_022_b2	HU_neg_023_b2	HU_neg_024_b2	HU_neg_025_b2	HU_neg_026_b2	HU_neg_027	HU_neg_028	HU_neg_029_b2	HU_neg_030_b2	HU_neg_031_b2	HU_neg_032	HU_neg_033_b2	HU_neg_034	HU_neg_035_b2	HU_neg_036_b2	HU_neg_037	HU_neg_039_b2	HU_neg_040_b2	HU_neg_041	HU_neg_042_b2	HU_neg_043	HU_neg_044	HU_neg_045_b2	HU_neg_046_b2	HU_neg_047	HU_neg_048	HU_neg_049	HU_neg_050	HU_neg_051	HU_neg_052	HU_neg_053_b2	HU_neg_054_b2	HU_neg_055	HU_neg_056_b2	HU_neg_057_b2	HU_neg_058_b2	HU_neg_060	HU_neg_061	HU_neg_062_b2	HU_neg_063_b2	HU_neg_064	HU_neg_065	HU_neg_066	HU_neg_067_b2	HU_neg_068	HU_neg_069_b2	HU_neg_070_b2	HU_neg_072	HU_neg_073_b2	HU_neg_074_b2	HU_neg_075_b2	HU_neg_076_b2	HU_neg_077	HU_neg_078	HU_neg_079	HU_neg_080_b2	HU_neg_081_b2	HU_neg_082_b2	HU_neg_083	HU_neg_084_b2	HU_neg_085_b2	HU_neg_086	HU_neg_087_b2	HU_neg_088	HU_neg_089	HU_neg_090	HU_neg_091	HU_neg_092_b2	HU_neg_093	HU_neg_094	HU_neg_095_b2	HU_neg_096_b2	HU_neg_097_b2	HU_neg_098_b2	HU_neg_099	HU_neg_100	HU_neg_101	HU_neg_102_b2	HU_neg_103_b2	HU_neg_105	HU_neg_106_b2	HU_neg_107	HU_neg_108	HU_neg_109	HU_neg_110	HU_neg_112_b2	HU_neg_113_b2	HU_neg_114_b2	HU_neg_115_b2	HU_neg_116	HU_neg_117_b2	HU_neg_118	HU_neg_119_b2	HU_neg_120_b2	HU_neg_121_b2	HU_neg_122_b2	HU_neg_123	HU_neg_124_b2	HU_neg_125	HU_neg_126	HU_neg_127	HU_neg_129_b2	HU_neg_130	HU_neg_131	HU_neg_132	HU_neg_133	HU_neg_134	HU_neg_135_b2	HU_neg_136_b2	HU_neg_137_b2	HU_neg_138	HU_neg_139_b2	HU_neg_140_b2	HU_neg_142_b2	HU_neg_143_b2	HU_neg_144	HU_neg_145_b2	HU_neg_147_b2	HU_neg_148	HU_neg_149	HU_neg_150	HU_neg_152	HU_neg_154	HU_neg_156	HU_neg_157	HU_neg_158	HU_neg_159_b2	HU_neg_160_b2	HU_neg_162_b2	HU_neg_163	HU_neg_164_b2	HU_neg_166_b2	HU_neg_167_b2	HU_neg_168_b2	HU_neg_169_b2	HU_neg_170	HU_neg_171	HU_neg_172	HU_neg_173	HU_neg_174	HU_neg_175	HU_neg_177_b2	HU_neg_179	HU_neg_180	HU_neg_181	HU_neg_182	HU_neg_183_b2	HU_neg_184	HU_neg_185	HU_neg_186	HU_neg_188_b2	HU_neg_189	HU_neg_190_b2	HU_neg_191_b2	HU_neg_192	HU_neg_193_b2	HU_neg_194_b2	HU_neg_195_b2	HU_neg_196	HU_neg_197_b2	HU_neg_198_b2	HU_neg_199_b2	HU_neg_200	HU_neg_201	HU_neg_202	HU_neg_203_b2	HU_neg_204	HU_neg_205_b2	HU_neg_206_b2	HU_neg_207	HU_neg_208	HU_neg_209
M197.0212T59	1.202209883	2.17462279	2.191614606	1.877463065	1.457913741	1.584018536	1.590496295	1.637937129	2.994709224	2.016270859	0	2.443855986	1.479695579	1.882679771	2.184057841	2.192026496	1.593543881	2.817745707	2.928071213	1.899293649	1.328664191	0.891563824	2.536851814	1.647262571	3.299069666	1.851869176	2.175811217	1.547467647	2.667977765	3.028794363	2.669546817	1.052902074	1.483377291	1.598356718	1.471478869	2.487922118	1.751931384	2.906861814	2.171174445	0.762709917	1.668659396	1.993935175	1.217526013	0	2.132018984	2.058408259	1.134261274	1.413005664	1.751262362	2.06361621	1.551187535	2.273195863	1.402580827	1.36559234	3.752358895	2.310105751	2.846450153	1.49117202	1.790118935	2.773906971	1.845084463	1.205061746	1.60958046	1.840903728	1.111411858	2.411095889	3.407113381	2.67473429	1.77242374	1.024043493	2.759116721	1.88357438	1.162326388	2.539630132	2.518569329	2.604021545	2.82785821	2.057719213	1.577296801	2.596760834	2.019601746	1.934459061	1.914038846	1.819038343	1.636702934	2.316991713	2.422058885	2.520212139	2.319719822	2.408543439	2.326970983	2.087907833	1.529593008	2.057338483	0	1.479776761	2.028491162	2.602357439	0.991073067	2.600448113	1.529251272	1.484706857	1.607218304	1.787406049	1.441589979	2.265869926	2.473120199	1.679827496	1.647752094	1.860710213	2.709847607	2.10691774	0.619553512	1.815312119	2.24250917	1.683743109	2.892290732	1.436846715	1.070417967	2.796606984	1.220077421	3.566304455	1.620459943	1.981141026	1.47065178	2.143975416	2.702039995	1.83095109	2.951031728	1.975826316	2.872097597	0.860858873	2.038159497	1.52662724	2.252779707	1.802038883	2.422506001	2.520229102	0	1.726120229	2.346533181	2.059112651	2.883702388	2.325958706	2.546553829	2.978126706	3.102346751	2.447890569	1.345519483	1.131027269	1.723611458	3.201085486	2.602371669	2.667029591	2.91508795	2.343099231	2.168688232	2.763193722	0	1.821654434	1.627926679	1.943240612	2.699451303	2.019880579	1.934823322	1.089724856	1.448267925	0.899911418	1.744813203	1.563418217	1.515893575	1.91288921	1.710856713	1.765244643	3.047313896	1.900508173	1.318882124	1.869048472	1.856765872	2.001210919
M197.0298T246	1.481466032	1.276023182	1.85685666	2.123595045	2.334836308	2.420975182	1.927605451	0	2.098456464	2.157952525	2.345854287	1.879234953	0.67538284	2.050476213	2.090074013	2.930069152	2.042640559	1.644354416	2.442623241	2.303235854	2.2169766	2.442932397	2.560326325	2.170360999	2.523949625	1.868318797	2.010228025	1.811943915	2.404554726	2.461102409	2.751275574	2.155259115	2.620225604	2.311272051	2.239330622	1.967597762	2.231547179	2.30441507	1.270873551	2.089033606	1.77925039	2.261115775	2.00865936	1.629516497	2.519887239	2.28688878	1.649850519	1.506885375	2.778877863	2.441913521	1.439463112	1.527064669	1.882044796	2.873325081	1.913920033	1.74717697	2.115364861	1.470267016	2.367393468	2.583655711	2.165016137	2.057155733	2.283723679	1.746630971	1.562251376	2.050231291	2.381233888	2.068724972	2.268397621	2.43837867	2.26343634	2.503341575	1.945596493	1.714590422	1.637095414	1.801499462	2.437573548	2.379599034	2.23033294	0.577953505	2.254789263	2.43244554	2.512289967	2.19913987	2.301215744	2.064653612	2.169364662	2.280766653	2.988947009	2.343673911	2.445572516	2.708432265	1.954536627	2.654343383	1.231592022	2.505318943	2.034334799	2.3797033	2.028963159	2.637708753	1.614591731	1.702591916	1.125762515	2.435595757	2.114578464	2.449004307	2.343065343	2.021329843	2.184736804	2.528247703	1.829886671	2.148362145	2.041577524	1.893527021	1.677694766	2.134352383	2.132345215	1.679040988	2.390044704	2.230641116	1.84418661	1.665665317	2.105588236	2.149187926	2.281904971	2.28301167	2.190068574	2.897042866	2.973382772	2.234251151	2.341771722	2.176575371	2.552085156	2.014317514	2.533795734	0.712990231	2.656987176	2.055256975	2.145499219	2.315999973	2.377383908	0	2.76532903	2.09531038	2.667549997	1.902664095	2.705127043	2.178215185	2.081415353	2.048616341	2.434297591	1.813000321	1.55641159	2.127353674	2.458315234	2.140119832	2.392115517	2.189532034	1.701266035	2.502209598	0.824899198	1.87674241	2.131972057	0	2.018208951	2.469753363	1.718921017	1.21748103	2.214782028	1.871629884	3.120658126	1.737512539	2.423247869	1.755267504	2.315283913	2.049121135	2.614087078	2.430968629	2.656015724	2.40450774
M197.0445T364	3.158450385	2.928291046	2.878464458	2.318574403	2.705208607	2.602012416	3.014366289	2.378734183	2.974558225	2.340606666	2.719880504	2.32874825	2.914501862	3.176814163	2.462288755	3.429224362	2.607153875	2.449977661	2.650191134	2.899991686	2.712639284	3.201224935	2.446088974	1.976411479	2.731859506	2.289851354	2.71940476	2.926462076	2.846572561	2.451054609	3.108456285	2.972161719	2.690811486	3.160314686	3.102514792	2.437559566	2.764880612	3.058351403	2.674220634	2.881344338	2.521066341	2.495660768	2.682897922	2.959762734	3.267867658	2.869922881	2.632624905	2.210745825	2.927396092	2.368289569	2.905497404	2.496318145	3.151675093	3.491250926	3.362531778	2.430158159	1.938399203	2.001548481	2.844124086	2.887404879	2.717875597	2.071753857	2.493440068	2.884455168	2.112762855	2.581634976	2.512403158	2.781445236	3.075083686	3.267596278	2.646866238	3.145655082	2.092085267	2.796272356	2.573685736	2.705782679	3.366137512	2.583708175	2.945327375	2.7523853	2.106838922	2.240643171	2.656947472	2.796188383	1.994710571	2.838225186	1.402567669	2.227064608	3.567395887	2.576797081	3.124309228	3.011382818	2.963178867	2.378154554	2.616992147	3.019648406	2.552288713	1.881656128	3.021775008	2.379181611	2.674682797	2.694101763	2.782236266	3.309868966	2.939801954	2.907461343	2.455049965	3.357137055	2.943238521	2.033735841	2.113789177	2.502968598	2.693563642	3.058959958	2.959592824	3.125877694	2.100916195	2.488956754	3.035603327	2.781892551	3.270673187	3.373421794	3.174338335	1.906230614	3.143031664	3.178278127	2.659210325	2.946726748	2.177796629	2.327741636	2.840362879	3.161267505	2.677013031	2.712421034	2.709973422	2.664316636	3.315060535	2.245527793	2.826351724	3.225480216	2.62890867	2.348895113	2.883338932	2.796312068	3.444512187	2.560910234	2.964315645	3.165688407	2.672191408	2.62783877	2.158031346	1.896748834	2.762437394	2.788477421	2.514734151	2.384584117	2.279127939	2.427208325	2.84880481	2.950288451	2.007304153	2.751862238	2.905546842	2.776913233	2.085795071	2.697871204	3.176211215	2.792577758	2.499852284	2.718206053	2.608635681	2.878198435	2.403387379	2.628647806	2.313467978	2.525385743	2.33144167	2.937215174	3.313178655	3.374652046
M197.0452T430	0	1.278941835	1.178789101	1.798772379	0.914811645	0	1.248851076	0.940824621	1.969576273	1.299850417	1.513322522	1.219839481	1.862998396	0.885432045	1.998347652	0	0	0.751665511	1.934228929	1.439660109	1.327430313	1.47319845	1.468640076	1.71402436	0	0	1.341404599	0	1.453375433	0	0	1.326541641	1.390387567	1.819649246	1.392610529	1.293208104	1.926250134	1.395426932	0	1.337108774	0	0.762885564	1.065852074	0.79347254	2.297032287	1.846117552	1.093539381	1.426762002	2.136753599	1.307991354	1.463825327	2.693486683	1.502432073	1.331867762	0	0.591365939	1.165063824	0	0	0	0.93963558	1.227381262	1.472221746	2.53349215	2.335837429	1.014096815	0.625009644	1.596745329	2.944593871	2.601180271	1.216698683	1.658171837	1.293667398	1.344341974	1.844878014	0.881012598	2.252231409	1.147823184	0.922712343	0.746583614	0.987399991	0	1.515879228	1.570382036	1.269247346	0	0	1.197660561	0	1.237895341	2.034725209	2.154314695	1.810534623	0	0	0	0.824144153	1.659414018	0	1.978330743	0	3.020046593	2.124953061	0.97489868	0.953017758	0	0	0	0.930036127	0	1.089158701	1.5933239	1.701453444	0.687315727	1.433206943	0	1.510069615	0	0.487201372	0	0	0.783314664	1.450624223	0	0	0.910205307	1.456335676	0	1.713443176	1.389445081	2.435978058	1.563781821	2.098358463	0.395250901	2.072838264	2.651727322	0.978467707	2.160630865	2.432370477	0.82353988	1.816816758	0	3.313979295	2.959882064	2.527659431	1.408169234	1.872371616	1.99790954	1.239367102	0	0.721609289	0.95515229	0	1.256671025	1.861625177	1.204742064	2.043437311	1.72947383	1.408842915	1.334736164	0	0	0.688182541	1.081351003	1.766183137	1.401379339	2.256842982	2.115836257	0	0	0	1.820391161	0.982216541	0	1.397499844	0	0	1.914642812	1.475371508	2.521747107
M197.0445T225	3.080300023	3.42381008	3.322145339	3.414771088	3.734148102	3.486623225	3.531197498	3.542261725	3.600140041	3.293408131	3.451349174	3.59620099	3.18052595	3.154713904	3.786547479	3.776318474	3.619662628	2.557396736	3.369664111	3.895846199	3.419252758	3.748070994	3.624439603	3.29509055	3.75016167	3.532653093	3.313028209	3.699691862	3.707487474	3.132121952	3.748279544	3.575621074	3.12931177	3.627932216	3.614298187	3.518429415	3.263921223	3.547957303	3.114087061	3.711763647	3.360438564	3.474511741	3.464766961	3.245001484	3.784799028	3.541044062	3.889368802	3.681775895	3.414722783	3.606875312	3.835147738	3.551638988	3.857644664	3.865726967	3.656648556	3.707068646	3.18832297	3.741597795	3.668448576	3.345435403	3.642048995	3.53812441	3.616968751	3.684026397	4.137092137	3.724734463	3.462633564	3.54334701	3.583097108	3.8264392	3.561313107	3.708430381	3.761183592	3.773815978	3.599458133	3.517295391	3.375948151	3.398706073	3.630198066	3.211064582	3.526792915	3.658098318	3.567295665	3.678052104	3.605690152	3.731491573	3.450449906	3.563851683	3.860225641	3.444119943	3.43275288	3.362621325	3.446453773	3.474728739	3.814842118	3.709558133	3.681413126	3.559361943	3.849288519	3.608297499	3.86278423	3.65804081	3.491764319	3.780799304	3.469681086	3.750004333	3.767165742	3.382553356	3.475234508	3.700734326	3.511321556	3.428736271	3.565033744	3.558061494	3.606120599	3.456966498	3.277366969	3.451709089	3.781605744	3.676801863	3.752314065	3.614639742	3.705606347	3.58961555	3.547004412	3.854840458	3.323318075	3.625511454	3.31342065	3.647985798	3.301468305	3.759954307	3.910419289	3.534791109	3.650885465	3.702021273	3.639003877	3.690149151	3.58708616	3.699117276	3.5041679	3.564550987	3.458348472	3.691636702	3.67162011	3.400387725	3.639158165	3.438873204	3.508570806	3.592391384	3.61899123	3.610052623	3.398846091	3.497845735	3.646941916	3.384700914	3.32723747	3.761449337	3.304440218	3.774980804	3.777526723	3.538646705	3.439693415	3.638000411	3.792518476	3.745369289	3.564474523	3.504292857	3.517939594	3.557109379	3.377493148	3.692762143	3.664294697	3.491172548	3.639355673	3.755407128	3.730444883	3.642113384	3.587266004	3.734066124
M197.0452T325	0	1.131060135	2.374368441	2.053282391	1.752634554	0.889181915	1.604826725	1.325432022	2.372594859	0.680082383	0.78981584	0	0.985246069	1.924236007	1.195093248	1.012553548	1.718762288	0	2.071015307	2.545005816	2.054129725	1.979961808	2.481649994	2.042159739	2.475967316	0	1.419685369	0	1.745205179	2.332633998	0	0	1.856455986	1.158813714	1.04753684	2.385842669	1.812334341	2.245914697	1.597971183	0.909333441	1.313533283	0.841697735	1.532550597	0.951777496	1.620009218	2.089663159	0.866575252	0	2.343463287	1.311312144	1.020108222	1.874149962	1.685058064	0.937977988	1.961534576	1.85174451	1.323987679	1.412788035	1.355537848	2.563829979	0.884950432	1.80532142	1.749642619	1.444891235	1.005809632	1.73876485	1.086704363	2.869595254	1.306401655	1.718568122	2.531304772	1.102627735	0.821498753	2.696803818	1.999520092	2.125998906	2.274715426	1.032811679	1.374027916	1.071479227	2.39239994	1.796379478	1.452022613	1.800321908	1.904902175	1.331053424	0.66656554	2.269986604	1.165614667	2.038413404	0.737503936	1.745906217	1.308233007	0.945834848	0.899899666	0	0.655834084	2.390539452	0.862484935	2.160734929	1.875887561	1.418071111	0	1.52641795	1.643739983	0.986626137	2.494288191	1.71838297	1.509323376	1.017814899	2.552432718	2.355916268	1.68779628	1.424942478	2.796950366	0	2.017152521	0	1.457808257	1.495846204	1.249215909	1.597546603	1.541658882	1.387075289	0	1.568611801	2.30903908	1.129811933	2.69469352	1.365356883	2.746438585	1.134997979	2.044387296	1.593169564	1.065019282	2.137730816	2.818480245	2.369391925	1.413865375	1.26895957	2.845725948	0	2.607389933	2.238201749	2.219978351	2.777930472	3.115660933	2.237107224	1.459407375	0.809454369	0.958873256	2.804210293	2.509284606	2.266601756	3.058024838	1.775012074	1.50738693	2.966228563	0	1.522013318	1.380518132	0	1.115101878	1.117711782	1.385256097	1.685921839	1.610060974	0	1.125453769	0	1.507402174	1.39376718	1.012576024	0	1.784726759	0	1.00293712	1.896771239	1.533509075	1.678586593
M197.056T196	3.160337269	2.615365222	3.292745221	2.940691922	3.733298139	3.18752772	2.096997781	3.263823481	3.091462612	3.435807317	3.18511775	3.328009921	2.891306503	2.867576939	3.237394298	3.979573808	3.280264147	2.46234555	3.146261778	3.432968371	2.903071448	3.335018549	3.42120846	3.482641413	3.119168026	3.145490014	3.196662066	3.308589617	2.996096787	2.747991871	3.192391188	3.204653751	2.645808336	3.330923137	3.45233223	2.951513249	2.494208204	2.929869229	2.574066685	3.395304067	3.005050508	2.688334413	3.105925906	3.193098102	3.385808646	2.906089582	3.351121639	3.259815622	2.964803013	3.068461232	3.130996956	3.079004219	3.395308475	3.885355812	3.033112597	3.136322242	3.100838058	3.214265395	3.237546247	3.167648497	3.572432713	3.395682669	3.092704824	3.572363545	3.261920476	3.18178711	3.512926544	3.529651272	2.65852965	3.666332735	3.250066658	3.07286942	3.185229252	3.116146075	3.330465471	3.196937645	3.210622988	3.097849312	3.38323007	3.18097284	2.620734603	2.873331518	3.170645182	3.502004247	3.555976633	3.435188514	3.216554183	2.994288805	4.118495102	3.562007388	2.826787872	3.116340169	3.347103458	3.108455395	3.420533282	3.384242795	3.375511877	3.016350939	3.481591524	3.410904291	3.286496833	3.494205133	3.300109384	3.174923894	3.396681786	3.168029678	3.603751887	3.121321223	3.302403539	3.199565444	2.772308451	2.961218662	3.183988518	3.362785651	3.363664153	2.960320554	3.052944257	3.101975113	3.463901247	3.489471008	3.306821176	3.553971226	3.332902013	3.374048236	3.48928533	3.194387446	2.771763069	3.177827021	3.347398356	3.482115416	3.054269919	3.450131059	3.811446061	3.630510686	3.120153904	3.029215228	3.706730457	3.32003681	3.484403981	3.23356388	3.510161785	3.122709176	3.276875719	3.312107305	3.518327897	2.760476876	3.417325248	3.233027823	3.782428392	3.492999976	3.597775995	3.123952467	3.108929572	3.349229863	3.071604008	3.504228048	2.475072459	3.431647652	3.176660668	2.949284577	3.367726668	3.349649732	3.576374983	3.216734306	3.374802098	3.311730478	3.398803312	3.1646051	3.245689348	3.073845566	3.372339503	3.284784688	3.230111633	3.188899189	3.484993037	3.330122353	3.15306782	2.82256731	3.142123612	3.218304896
M197.0578T272	1.256100488	1.494888163	1.364515674	0	2.166680532	1.91103737	1.13112513	2.278033934	1.27297892	1.76909649	1.57808439	1.931088231	1.095828334	1.410332627	1.759981063	2.181119469	2.191762903	2.283887497	1.469324915	1.62036674	1.518562129	1.988686458	1.088816406	1.696594254	1.248968141	1.956832398	1.68707143	1.905119194	2.236856175	1.012784416	1.706248799	2.066054349	1.064423905	2.069175093	1.90801451	1.8937768	0	1.06285781	1.731458704	2.32424376	0.877290278	1.747991977	1.730936212	1.955798047	1.921468415	1.81085571	1.726540147	1.759377025	1.106572597	2.097274965	2.223984928	1.977891929	1.795614948	2.439554342	1.519470042	2.071608611	1.684493232	1.877565896	1.897227713	1.412051748	1.431248702	1.938992496	2.079675549	1.491565081	2.283013728	1.560869717	1.632937594	1.537514817	2.009341372	2.121231689	1.776418062	1.528800501	1.824227796	0.972779182	1.392298604	1.666811864	1.667361762	2.208786004	2.463654096	2.113794209	1.310975015	1.801008904	2.096935905	1.899723371	1.957257743	1.405162025	2.236153016	1.412143793	1.959355612	1.924909474	0	1.407826968	1.037493513	1.86399626	2.028438414	2.00502128	2.285012404	1.175227703	1.904064279	2.040698514	0	1.813916246	1.721625087	1.565244782	2.044442915	2.037018774	2.186302471	1.936349461	2.179234165	2.096016156	1.347610381	1.544528123	1.535357065	1.950143766	1.682069858	1.613044282	1.977447141	2.211563139	2.275912995	2.356226175	2.753840292	2.196618265	1.903447604	1.935751648	1.745557481	1.462337909	1.483773916	1.896101875	1.563594558	2.168569329	1.417670043	1.386968867	2.042530424	0.755441376	1.870648225	0	1.484583019	1.075163721	1.933362017	1.739724579	0	2.012030652	1.183238218	1.864470327	1.600718722	1.196085147	1.711258606	1.809914958	2.068972223	1.783965191	2.145372152	0	1.950857696	1.754113311	1.076131786	1.49186861	1.101779978	1.682093633	1.683147682	2.052577815	2.366663464	2.10722741	2.100106845	1.230617733	1.84233121	2.173743935	2.326063039	1.920184761	2.035281081	1.729726343	1.822147113	2.320038709	2.339118013	2.206017297	2.195256221	2.23947842	2.113070796	1.939764753	2.154841939	1.978338168
M197.0549T296	1.032575935	1.618624243	1.390672142	1.106330895	1.542214989	1.806113759	1.376300206	0	1.730489269	2.047278849	1.630967649	1.404954877	0.899238997	1.440352972	1.147096713	2.151448701	1.652712674	1.744045711	1.420843316	1.720041696	1.25801782	1.839862902	1.857037095	0	1.575660371	1.675567015	1.302618472	1.568788725	1.423806089	1.507215466	1.863274607	1.891605392	0.82825966	1.391732615	1.34313448	1.709835075	1.107500582	1.521829828	1.236521959	1.605934286	1.595851244	1.624544731	1.497300326	1.458048755	1.721775641	1.687459724	1.426447899	1.469833147	0	1.764311759	1.403126096	1.514301933	1.777728986	1.97655464	1.770752724	1.777442764	1.495918209	1.326171898	1.577899899	1.882899364	1.778514429	1.880183376	1.322087728	1.210352485	1.589243921	1.473978543	1.836512351	1.741526329	1.634663403	2.248100965	1.884060801	1.135776145	1.744308333	1.566686484	1.499397957	1.325815815	1.879149227	1.652581608	1.501616357	1.03348649	1.604191419	1.814948599	1.267886679	1.921690306	0.90825666	1.738571842	1.620165518	1.3555147	2.04405762	1.890433552	0	0	1.345373231	2.136133061	1.340443262	1.582374633	1.913009902	1.691845625	1.660122794	2.157033392	2.019834021	1.302768208	1.999915644	1.955057453	1.307712872	1.2999299	1.956209076	1.86236206	1.820902587	2.014010772	1.706502054	1.594375727	1.860182815	1.604510704	1.736249727	1.487476435	1.897055981	1.273323142	1.80295316	1.9309441	1.80100335	1.564809221	1.210482484	1.659888032	1.544000094	1.415084927	1.682808658	2.067932835	1.870815374	1.488119765	1.55389979	0	1.994602285	1.374040036	2.278392988	1.443208189	1.935798524	1.587647052	1.811719531	1.508286685	2.08760457	2.046061421	2.230920984	1.62939261	1.757299356	1.530042255	2.339069568	1.904216622	1.450761164	1.69046918	0.748022266	1.745831529	1.669244081	1.859836115	1.824544057	0.996997887	1.328713644	2.110572394	1.975908608	1.46926713	1.331629412	1.500593984	1.457190798	1.482836187	1.578085684	1.999967756	1.523329335	1.278185605	1.411874898	0.928911671	1.755028874	1.170153715	0.725033188	1.028812667	1.840096369	1.446350649	1.854479534	1.562705314	1.509832952	1.568044931
M197.0672T259	2.673229665	2.925198193	2.984566135	3.195592638	3.048950634	3.630536578	3.0899303	2.711698825	3.299839929	3.622269626	3.307635952	3.076453107	2.824385289	2.672940339	2.958915424	3.701197417	3.23924004	2.889217583	3.316976478	3.265589491	3.158046158	3.617148744	3.634472027	3.005995524	3.484241221	3.265653579	2.661108686	2.970495432	2.863201268	3.167283211	3.569088118	3.44671109	2.728575981	2.294055537	2.88281786	3.574381866	2.26672491	3.27399149	2.988475284	3.389583942	3.118403554	3.370666689	3.319291796	2.965517434	3.447725917	3.052784353	2.905422661	2.805451755	3.187506131	3.531031253	3.03688638	2.973410559	3.373571047	3.648996632	3.602106017	3.304958506	3.400252632	2.792050411	3.552177254	3.551049245	3.349165117	3.545253985	3.219964899	2.462427459	1.993722378	3.346402261	3.517859501	3.392964464	3.205083592	4.227460323	3.35574114	2.972896083	3.603188516	3.342924675	3.098467164	3.106423729	3.743021679	3.30746461	3.308800269	2.007658296	3.369237415	3.517474121	2.889359404	3.663028001	2.450690907	3.353433229	3.114298118	3.224818672	3.89234669	3.817909501	2.109549977	2.954096079	3.023704921	3.81313926	2.48743198	3.563914023	3.291034943	3.464899953	3.360503124	3.712684194	3.506263799	2.098043683	3.052267727	3.580871619	3.08377982	3.464572302	3.543916976	3.477391289	3.38963907	3.710220421	3.397373742	3.458459412	3.581608829	3.259642471	3.342325831	3.298102298	3.435574081	3.079344518	3.423752113	3.532576728	3.441052787	1.994316558	3.322294875	3.750884176	3.232571846	3.464390661	3.320952393	3.687515972	3.842170208	3.044613795	3.316848083	2.160399207	3.614364404	2.694931982	3.825115934	2.056060873	3.730305695	2.946321847	3.411933721	3.377427632	3.616994916	2.534620339	3.918143714	3.303023011	3.798366567	3.366714445	3.779242104	3.696759821	2.913601951	3.3490555	2.547951223	3.226424992	3.268110332	3.278678622	3.291733192	2.645308403	2.623181927	3.758353821	2.986407863	2.898588721	2.118203648	3.107889829	2.958205134	1.341408708	3.101883975	3.479529642	2.989661416	1.865850644	3.385199947	2.539904652	3.783278567	2.746222694	2.675566622	2.709675771	3.76018984	3.361385379	3.682074381	3.445800908	3.214357162	3.164976245
M197.0672T64	2.153536711	2.225983016	1.91352321	2.54243427	2.114798567	2.568382904	2.442551948	2.115037538	2.92492312	2.751573423	2.516536738	2.374526253	2.339146559	1.628079469	2.164172434	2.308166187	2.835431855	2.636905776	2.721850573	2.779151267	2.667781644	2.575151579	2.94649739	2.440549579	3.51058361	2.833169474	2.536414714	2.600954262	2.502261642	2.879694899	3.095383108	2.605452115	2.356958993	2.135269387	2.398225551	2.851461845	1.230831565	2.833865461	2.106293458	2.280808637	2.880773013	2.779517119	2.569920088	2.453500243	1.878015122	2.507429955	2.577698159	2.189408139	3.249814779	2.650064186	2.572522106	2.342312543	2.789960137	3.903284864	2.730803547	2.710007141	2.326681536	2.135676089	2.4623887	2.953973323	2.645048372	2.300847661	2.899576897	2.800353913	2.307137583	2.700445066	2.831286763	2.80555733	2.554994056	2.311201168	2.677641052	2.957593484	2.935530005	2.842278408	2.412023324	2.304675572	3.222194957	2.814542524	2.490637838	1.947318961	1.015551628	2.479447859	2.440419753	3.011320166	2.335138103	2.67154743	2.51669199	2.367964803	3.296420991	3.214568865	2.218291605	2.415035344	2.595691442	3.974271839	2.145424412	2.78983945	2.460933062	2.909799308	2.666604507	3.039075538	3.531472212	2.088676763	2.769854291	2.8124845	2.556524262	2.846461047	3.020401977	2.758948576	2.440102027	2.970039463	2.368575888	2.403336362	2.886665729	2.718102097	2.744961503	3.111041894	2.969111557	2.409585482	2.965173596	2.765336356	2.762368392	2.16012558	2.753058214	1.511003864	2.769709077	2.557678545	2.406717869	2.705436777	3.329835384	2.523113871	2.697406858	1.904069827	3.007931085	2.087275185	3.150562144	2.420115425	3.595934217	2.870387053	2.898466879	2.936459046	3.128617503	2.18466805	3.004805257	2.427669117	2.89013377	2.201408305	3.160484597	3.003494248	2.233086118	2.734681855	2.801399667	2.432899235	2.727523295	2.425650477	2.506778908	1.87725215	1.577518722	3.142252124	2.593706249	2.028141545	2.137268985	2.377154056	2.401968824	2.125610294	2.18385918	2.883348041	2.360695977	2.174643867	2.730824585	1.634453865	3.093669793	2.151152073	2.033780263	2.038978324	3.639752479	2.554056341	2.643806037	2.571739245	2.387060156	2.301989166
